"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;lib2;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Médecine - Activité interventionnelle;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;203;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;50;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Médecine en hospitalisation complète;719;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Chirurgie ambulatoire;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:11";="590000600";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;734;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;507;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;20;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;146;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Médecine - Activité interventionnelle;1854;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;288;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;596;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Médecine en hospitalisation complète;2254;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Chirurgie ambulatoire;1903;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:24:45";="620025346";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;824;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Médecine - Activité interventionnelle;907;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;291;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;640;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Médecine en hospitalisation complète;1238;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Chirurgie ambulatoire;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:17";="590001749";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;1;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";B. Activités autorisées SIOS;Neuro-chirugie;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séjours);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chimiothérapie (séances);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séjours);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Radiothérapie (séances);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;IRC - Activités dans le champ IPA (*);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";C. Autres activités autorisées de médecine et chirurgie spécialisées;Autres activités de dialyse (centre pour enfants et séances d'entrainement);0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Médecine - Activité interventionnelle;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séjours sans nuité;185;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Médecine en hospitalisation partielle - Séances;161;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Médecine en hospitalisation complète;752;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Chirurgie ambulatoire;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:26";="590781670";D. Médecine, chirurgie;Chirurgie en hospitalisation complète;1;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";A. Activités autorisées dans le champ obstétrique / néonatalogie;Diagnostic prénatal;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";A. Activités autorisées dans le champ obstétrique / néonatalogie;Obstétrique hors IVG;721;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";A. Activités autorisées dans le champ obstétrique / néonatalogie;Néonatalogie et réanimation néonatale;603;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";A. Activités autorisées dans le champ obstétrique / néonatalogie;Activité clinique d'assistance médicale à la proocréation;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";B. Activités autorisées SIOS;Greffes d'organes;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";B. Activités autorisées SIOS;Neuro-chirugie;3;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";B. Activités autorisées SIOS;Chirurgie cardiaque;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";B. Activités autorisées SIOS;Grands brûlés;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";B. Activités autorisées SIOS;Neuro-radiologie;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";C. Autres activités autorisées de médecine et chirurgie spécialisées;Cardiologie interventionnelle;367;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:35";="020000261";C. Autres activités autorisées de médecine et chirurgie spécialisées;Traitement du cancer - Chirurgie;127;2023.7;X020000261;29AUG23;14:50:19
