"champ";"statut";"annee";"periode";"date du resultat";"ipe";exotm;natass;tremb;taux;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;10 : Maladie;80;80%;5666;14.632130775;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.0129122227;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;2;0.0051648891;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;100%;1;0.0025824445;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;30 : Maternité;100;100%;1705;4.4030679441;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";0 : Pas d'exonération;41 : Accident du;100;100%;81;0.2091780079;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;4144;10.701650182;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;6;0.0154946673;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;2;0.0051648891;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";3 : Soins particuliers exonérés;10 : Maladie;100;100%;1000;2.582444542;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;19592;50.595253467;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;16;0.0413191127;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;3188;8.2328331999;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;17;0.0439015572;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";9 : FSV ou FSI;10 : Maladie;90;80%;10;0.0258244454;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;1084;2.7993698835;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;5;0.0129122227;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;2139;5.5238488753;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;10;0.0258244454;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:46";="620100685";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;50;0.1291222271;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";0 : Pas d'exonération;10 : Maladie;80;80%;1050;31.559963931;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";0 : Pas d'exonération;10 : Maladie;80;100%;1;0.0300571085;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";0 : Pas d'exonération;30 : Maternité;100;100%;1;0.0300571085;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";0 : Pas d'exonération;41 : Accident du;100;100%;1;0.0300571085;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;2;0.060114217;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";3 : Soins particuliers exonérés;10 : Maladie;100;100%;108;3.2461677187;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;1149;34.535617674;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0300571085;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;224;6.7327923054;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";9 : FSV ou FSI;10 : Maladie;90;100%;2;0.060114217;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;352;10.580102194;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0300571085;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:19";="800000069";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;435;13.0748422;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";0 : Pas d'exonération;10 : Maladie;80;80%;78;34.977578475;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";3 : Soins particuliers exonérés;10 : Maladie;100;100%;4;1.7937219731;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;121;54.260089686;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;19;8.5201793722;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:13";="020000071";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;1;0.4484304933;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;10 : Maladie;80;0;5;0.0244570534;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;10 : Maladie;80;80%;3329;16.283506163;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;10 : Maladie;80;90%;7;0.0342398748;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;10 : Maladie;80;100%;2;0.0097828214;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;30 : Maternité;100;100%;1090;5.3316376443;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";0 : Pas d'exonération;41 : Accident du;100;100%;27;0.1320680884;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;1;0.0048914107;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;4;0.0195656427;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;2;0.0097828214;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";3 : Soins particuliers exonérés;10 : Maladie;100;100%;43;0.2103306594;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";4 : Soins conformes au protocole ALD;10 : Maladie;100;0;7;0.0342398748;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;9544;46.683623557;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;6;0.0293484641;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";4 : Soins conformes au protocole ALD;41 : Accident du;100;100%;21;0.1027196243;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1902;9.3034631188;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";5 : Assuré ou bénéficiaire exonéré (régime exonérant);30 : Maternité;100;100%;4;0.0195656427;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";6 : Réservé SESAM-VITALE pour les régimes spéciaux SNCF;10 : Maladie;100;100%;3;0.014674232;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;10 : Maladie;100;100%;3434;16.797104285;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";C : Soins exonérés en codage CCAM du fait de la nature de l'acte, ou du dépassement du seuil;13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.014674232;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;2;0.0097828214;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;960;4.6957542555;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:29";="600100721";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;48;0.2347877128;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";0 : Pas d'exonération;10 : Maladie;80;80%;9888;35.820895522;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.0181133169;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;2;0.0072453268;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";0 : Pas d'exonération;30 : Maternité;100;100%;947;3.4306622229;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";0 : Pas d'exonération;41 : Accident du;100;100%;50;0.1811331691;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;1997;7.2344587741;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;1;0.0036226634;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";3 : Soins particuliers exonérés;10 : Maladie;100;100%;286;1.0360817273;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;10156;36.791769309;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.0108679901;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;2851;10.328213302;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";9 : FSV ou FSI;10 : Maladie;90;80%;31;0.1123025648;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;890;3.2241704101;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;59;0.2137371395;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;250;0.9056658455;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;4;0.0144906535;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;120;0.4347196059;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:26";="620100057";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;64;0.2318504565;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";0 : Pas d'exonération;10 : Maladie;80;80%;4403;14.029888793;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";0 : Pas d'exonération;10 : Maladie;80;100%;37;0.1178982252;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";0 : Pas d'exonération;30 : Maternité;100;100%;2049;6.5290125227;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";0 : Pas d'exonération;41 : Accident du;100;100%;67;0.2134913807;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;2568;8.1827741134;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";1 : Soins en rapport avec K>60 ou montant>120¤;13 : Maladie Régime Local Alsace-Moselle;100;100%;2;0.006372877;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";3 : Soins particuliers exonérés;10 : Maladie;100;100%;302;0.9623044323;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;16872;53.76159067;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.0095593156;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;3488;11.11429755;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.0095593156;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";9 : FSV ou FSI;10 : Maladie;90;100%;1;0.0031864385;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;1258;4.0085396552;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;2;0.006372877;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;320;1.0196603257;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;1;0.0031864385;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:04";="600101984";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;7;0.0223050696;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;10 : Maladie;80;80%;4116;26.498422713;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;10 : Maladie;80;90%;8;0.0515032511;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;2;0.0128758128;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;100%;10;0.0643790639;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;30 : Maternité;100;100%;652;4.1975149681;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";0 : Pas d'exonération;41 : Accident du;100;100%;29;0.1866992854;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;1986;12.785682096;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;2;0.0128758128;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;100;100%;1;0.0064379064;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";3 : Soins particuliers exonérés;10 : Maladie;100;100%;112;0.721045516;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";3 : Soins particuliers exonérés;13 : Maladie Régime Local Alsace-Moselle;100;100%;3;0.0193137192;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;6632;42.696195197;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;1385;8.9165003541;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";9 : FSV ou FSI;10 : Maladie;90;80%;8;0.0515032511;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;Non renseigné;1;0.0064379064;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;409;2.6331037147;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;6;0.0386274384;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;100%;73;0.4699671667;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;0;4;0.0257516256;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;80%;22;0.1416339406;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:35";="800000028";Séjours en attente de taux de prise en charge;Séjours en attente de taux de prise en charge;80;100%;72;0.4635292603;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";0 : Pas d'exonération;10 : Maladie;80;80%;6775;25.275135236;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";0 : Pas d'exonération;10 : Maladie;80;90%;5;0.0186532363;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";0 : Pas d'exonération;13 : Maladie Régime Local Alsace-Moselle;80;80%;4;0.0149225891;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";0 : Pas d'exonération;30 : Maternité;100;100%;1110;4.1410184667;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";0 : Pas d'exonération;41 : Accident du;100;100%;32;0.1193807126;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";1 : Soins en rapport avec K>60 ou montant>120¤;10 : Maladie;100;100%;2073;7.7336317851;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";2 : Soins relatifs à un séjour > 30 jours;10 : Maladie;80;100%;1;0.0037306473;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";3 : Soins particuliers exonérés;10 : Maladie;100;80%;1;0.0037306473;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";3 : Soins particuliers exonérés;10 : Maladie;100;100%;550;2.051855997;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";4 : Soins conformes au protocole ALD;10 : Maladie;100;100%;11931;44.510352546;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";4 : Soins conformes au protocole ALD;13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0037306473;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";5 : Assuré ou bénéficiaire exonéré (régime exonérant);10 : Maladie;100;100%;3098;11.557545234;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";5 : Assuré ou bénéficiaire exonéré (régime exonérant);13 : Maladie Régime Local Alsace-Moselle;100;100%;1;0.0037306473;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";9 : FSV ou FSI;10 : Maladie;90;80%;5;0.0186532363;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;Non renseigné;8;0.0298451781;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;0;778;2.902443574;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:31";="590783239";Nouveaux-nés, radiothérapie ou prélèvement d'organes;Nouveaux-nés, radiothérapie ou prélèvement d'organes;100;80%;4;0.0149225891;2023.7;X590783239;01SEP23;14:02:13
